,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
82,2431,David,Andersen,David Andersen,"Andersen, David",D. Andersen,david-andersen,1980-06-23T00:00:00,FC Barcelona,Australia,FC Barcelona/Australia,,,20,,,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,david_andersen,2009,2017,N,Y,Y,2002,2,36,N
83,101187,Alan,Anderson,Alan Anderson,"Anderson, Alan",A. Anderson,alan-anderson,1982-10-16T00:00:00,Michigan State,USA,Michigan State/USA,6-6,220,9,9,Forward-Guard,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,alan_anderson,2005,2016,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
84,202079,Antonio,Anderson,Antonio Anderson,"Anderson, Antonio",A. Anderson,antonio-anderson,1985-06-05T00:00:00,Memphis,USA,Memphis/USA,6-6,215,2,,Guard,Inactive,N,1610612760,Thunder,OKC,thunder,Oklahoma City,antonio_anderson,2009,2009,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
85,76035,Cliff,Anderson,Cliff Anderson,"Anderson, Cliff",C. Anderson,cliff-anderson,1944-09-07T00:00:00,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,6-2,200,3,26,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_cliff_anderson,1967,1970,N,Y,Y,1967,4,35,N
86,76036,Daniel,Anderson,Daniel Anderson,"Anderson, Daniel",D. Anderson,daniel-anderson,1951-01-01T00:00:00,Southern California,USA,Southern California/USA,6-2,185,2,33,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_daniel_anderson,1974,1975,N,Y,Y,1974,6,92,N
87,1507,Derek,Anderson,Derek Anderson,"Anderson, Derek",D. Anderson,derek-anderson,1974-07-18T00:00:00,Kentucky,USA,Kentucky/USA,6-5,195,12,1,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,derek_anderson,1997,2007,N,Y,Y,1997,1,13,N
88,76037,Dwight,Anderson,Dwight Anderson,"Anderson, Dwight",D. Anderson,dwight-anderson,1960-12-28T00:00:00,Southern California,USA,Southern California/USA,6-3,185,1,20,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_dwight_anderson,1982,1982,N,Y,Y,1982,2,41,N
89,944,Eric,Anderson,Eric Anderson,"Anderson, Eric",E. Anderson,eric-anderson,1970-05-26T00:00:00,Indiana,USA,Indiana/USA,6-9,220,2,42,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,eric_anderson,1992,1993,N,Y,Y,Undrafted,Undrafted,Undrafted,N
90,246,Greg,Anderson,Greg Anderson,"Anderson, Greg",G. Anderson,greg-anderson,1964-06-22T00:00:00,Houston,USA,Houston/USA,6-10,250,10,0,Center-Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,greg_anderson,1987,1997,N,Y,Y,1987,1,23,N
91,202341,James,Anderson,James Anderson,"Anderson, James",J. Anderson,james-anderson,1989-03-25T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-6,213,6,5,Guard-Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,james_anderson,2010,2015,Y,Y,Y,2010,1,20,N
92,76040,Jerome,Anderson,Jerome Anderson,"Anderson, Jerome",J. Anderson,jerome-anderson,1953-10-09T00:00:00,West Virginia,USA,West Virginia/USA,6-5,195,2,21-23,Guard,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,HISTADD_jerome_anderson,1975,1976,N,Y,Y,1975,3,53,N
93,1626147,Justin,Anderson,Justin Anderson,"Anderson, Justin",J. Anderson,justin-anderson,1993-11-19T00:00:00,Virginia,USA,Virginia/USA,6-5,231,7,,Forward-Guard,Inactive,N,0,,,,,justin_anderson,2015,2021,Y,Y,Y,2015,1,21,N
94,72,Kenny,Anderson,Kenny Anderson,"Anderson, Kenny",K. Anderson,kenny-anderson,1970-10-09T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-1,168,14,,Guard,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,kenny_anderson,1991,2004,N,Y,Y,1991,1,2,N
95,76041,Kim,Anderson,Kim Anderson,"Anderson, Kim",K. Anderson,kim-anderson,1955-05-12T00:00:00,Missouri,USA,Missouri/USA,6-7,200,1,42,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_kim_anderson,1978,1978,N,Y,Y,1978,7,146,N
96,203937,Kyle,Anderson,Kyle Anderson,"Anderson, Kyle",K. Anderson,kyle-anderson,1993-09-20T00:00:00,UCLA,USA,UCLA/USA,6-9,230,8,5,Forward-Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,kyle_anderson,2014,2022,Y,Y,Y,2014,1,30,N
97,76042,Michael,Anderson,Michael Anderson,"Anderson, Michael",M. Anderson,michael-anderson,1966-03-23T00:00:00,Drexel,USA,Drexel/USA,5-11,184,1,10,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_michael_anderson,1988,1988,N,Y,Y,1988,3,73,N
98,76043,Mitchell,Anderson,Mitchell Anderson,"Anderson, Mitchell",M. Anderson,mitchell-anderson,1960-09-23T00:00:00,Bradley,USA,Bradley/USA,6-8,195,3,11,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,HISTADD_jj_anderson,1982,1984,N,Y,Y,1982,2,36,N
99,98,Nick,Anderson,Nick Anderson,"Anderson, Nick",N. Anderson,nick-anderson,1968-01-20T00:00:00,Illinois,USA,Illinois/USA,6-6,228,14,5,Forward-Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,nick_anderson,1989,2002,N,Y,Y,1989,1,11,N
100,76045,Richard,Anderson,Richard Anderson,"Anderson, Richard",R. Anderson,richard-anderson,1960-11-19T00:00:00,California-Santa Barbara,USA,California-Santa Barbara/USA,6-10,240,6,35,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_richard_anderson,1982,1989,N,Y,Y,1982,2,32,N
101,76046,Ron,Anderson,Ron Anderson,"Anderson, Ron",R. Anderson,ron-anderson,1958-10-15T00:00:00,Fresno State,USA,Fresno State/USA,6-7,215,10,35,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_ron_anderson,1984,1993,N,Y,Y,1984,2,27,N
102,201583,Ryan,Anderson,Ryan Anderson,"Anderson, Ryan",R. Anderson,ryan-anderson,1988-05-06T00:00:00,California,USA,California/USA,6-9,240,12,,Forward,Inactive,N,1610612740,Pelicans,NOP,pelicans,New Orleans,ryan_anderson,2008,2019,N,Y,Y,2008,1,21,N
103,1000,Shandon,Anderson,Shandon Anderson,"Anderson, Shandon",S. Anderson,shandon-anderson,1973-12-31T00:00:00,Georgia,USA,Georgia/USA,6-6,215,10,49,Guard-Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,shandon_anderson,1996,2005,N,Y,Y,1996,2,54,N
104,335,Willie,Anderson,Willie Anderson,"Anderson, Willie",W. Anderson,willie-anderson,1967-01-08T00:00:00,Georgia,USA,Georgia/USA,6-8,200,8,35,Guard-Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,willie_anderson,1988,1996,N,Y,Y,1988,1,10,N
105,76048,Wally,Anderzunas,Wally Anderzunas,"Anderzunas, Wally",W. Anderzunas,wally-anderzunas,1946-01-11T00:00:00,Creighton,USA,Creighton/USA,6-7,220,1,21,Center,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_wally_anderzunas,1969,1969,N,Y,Y,1969,2,25,N
106,101149,Martynas,Andriuskevicius,Martynas Andriuskevicius,"Andriuskevicius, Martynas",M. Andriuskevicius,martynas-andriuskevicius,1986-03-12T00:00:00,Zalgiris,Lithuania,Zalgiris/Lithuania,7-2,240,2,15,Center,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,martynas_andriuskevicius,2005,2006,Y,Y,Y,2005,2,44,N
107,76049,Don,Anielak,Don Anielak,"Anielak, Don",D. Anielak,don-anielak,1930-11-01T00:00:00,Missouri State,USA,Missouri State/USA,6-7,190,1,12,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_don_anielak,1954,1954,N,Y,Y,1954,3,26,N
108,1628387,Ike,Anigbogu,Ike Anigbogu,"Anigbogu, Ike",I. Anigbogu,ike-anigbogu,1998-10-16T00:00:00,UCLA,USA,UCLA/USA,6-10,250,3,,Center,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,ike_anigbogu,2017,2018,Y,Y,Y,2017,2,47,N
109,76050,Michael,Ansley,Michael Ansley,"Ansley, Michael",M. Ansley,michael-ansley,1967-02-08T00:00:00,Alabama,USA,Alabama/USA,6-7,225,3,54,Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,HISTADD_michael_ansley,1989,1991,N,Y,Y,1989,2,37,N
110,1512,Chris,Anstey,Chris Anstey,"Anstey, Chris",C. Anstey,chris-anstey,1975-01-01T00:00:00,South East Melbourne,Australia,South East Melbourne/Australia,7-0,249,2,22,Center,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,chris_anstey,1997,1999,N,Y,Y,1997,1,18,N
111,203507,Giannis,Antetokounmpo,Giannis Antetokounmpo,"Antetokounmpo, Giannis",G. Antetokounmpo,giannis-antetokounmpo,1994-12-06T00:00:00,Filathlitikos,Greece,Filathlitikos/Greece,7-0,243,9,34,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,giannis_antetokounmpo,2013,2022,N,Y,Y,2013,1,15,Y
112,1628961,Kostas,Antetokounmpo,Kostas Antetokounmpo,"Antetokounmpo, Kostas",K. Antetokounmpo,kostas-antetokounmpo,1997-11-20T00:00:00,Dayton,Greece,Dayton/Greece,6-10,200,3,37,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,kostas_antetokounmpo,2018,2022,Y,Y,Y,2018,2,60,N
113,203648,Thanasis,Antetokounmpo,Thanasis Antetokounmpo,"Antetokounmpo, Thanasis",T. Antetokounmpo,thanasis-antetokounmpo,1992-07-18T00:00:00,Panathinaikos,Greece,Panathinaikos/Greece,6-7,219,4,43,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,thanasis_antetokounmpo,2015,2022,Y,Y,Y,2014,2,51,N
114,2546,Carmelo,Anthony,Carmelo Anthony,"Anthony, Carmelo",C. Anthony,carmelo-anthony,1984-05-29T00:00:00,Syracuse,USA,Syracuse/USA,6-7,238,20,7,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,carmelo_anthony,2003,2021,N,Y,Y,2003,1,3,Y
115,1630175,Cole,Anthony,Cole Anthony,"Anthony, Cole",C. Anthony,cole-anthony,2000-05-15T00:00:00,North Carolina,USA,North Carolina/USA,6-3,185,2,50,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,cole_anthony,2020,2022,N,Y,Y,2020,1,15,N
116,21,Greg,Anthony,Greg Anthony,"Anthony, Greg",G. Anthony,greg-anthony,1967-11-15T00:00:00,UNLV,USA,UNLV/USA,6-1,180,11,50,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,greg_anthony,1991,2001,N,Y,Y,1991,1,12,N
117,201202,Joel,Anthony,Joel Anthony,"Anthony, Joel",J. Anthony,joel-anthony,1982-08-09T00:00:00,UNLV,Canada,UNLV/Canada,6-9,245,11,30,Center,Inactive,N,1610612748,Heat,MIA,heat,Miami,joel_anthony,2007,2016,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
118,203544,Pero,Antic,Pero Antic,"Antic, Pero",P. Antic,pero-antic,1982-07-29T00:00:00,Olympiacos,Macedonia,Olympiacos/Macedonia,6-11,260,2,6,Forward-Center,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,pero_antic,2013,2014,N,Y,Y,Undrafted,Undrafted,Undrafted,N
119,1628384,O.G.,Anunoby,O.G. Anunoby,"Anunoby, O.G.",O. Anunoby,og-anunoby,1997-07-17T00:00:00,Indiana,United Kingdom,Indiana/United Kingdom,6-7,232,5,3,Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,og_anunoby,2017,2022,N,Y,Y,2017,1,23,N
120,203951,Keith,Appling,Keith Appling,"Appling, Keith",K. Appling,keith-appling,1992-02-13T00:00:00,Michigan State,USA,Michigan State/USA,6-1,185,1,,Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,keith_appling,2015,2015,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
121,2737,Rafael,Araujo,Rafael Araujo,"Araujo, Rafael",R. Araujo,rafael-araujo,1980-08-12T00:00:00,Brigham Young,Brazil,Brigham Young/Brazil,6-11,270,4,55,Center,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,rafael_araujo,2004,2006,N,Y,Y,2004,1,8,N
122,76053,Stacey,Arceneaux,Stacey Arceneaux,"Arceneaux, Stacey",S. Arceneaux,stacey-arceneaux,1936-02-17T00:00:00,Iowa State,USA,Iowa State/USA,6-4,210,1,,Forward,Inactive,N,1610612737,Hawks,STL,hawks,St. Louis,HISTADD_stacey_arceneaux,1961,1961,N,Y,Y,Undrafted,Undrafted,Undrafted,N
123,76063,Jay,Arnette,Jay Arnette,"Arnette, Jay",J. Arnette,jay-arnette,1938-12-19T00:00:00,Texas-Austin,USA,Texas-Austin/USA,6-2,175,3,21,Guard,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_jay_arnette,1963,1965,N,Y,Y,1960,2,9,N
124,76064,Bob,Arnzen,Bob Arnzen,"Arnzen, Bob",B. Arnzen,bob-arnzen,1947-11-03T00:00:00,Notre Dame,USA,Notre Dame/USA,6-5,205,1,21-30,Forward,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_bob_arnzen,1970,1970,N,Y,Y,1969,8,103,N
125,2306,Carlos,Arroyo,Carlos Arroyo,"Arroyo, Carlos",C. Arroyo,carlos-arroyo,1979-07-30T00:00:00,Florida International,Puerto Rico,Florida International/Puerto Rico,6-2,200,10,45,Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,carlos_arroyo,2001,2010,N,Y,Y,Undrafted,Undrafted,Undrafted,N
126,201589,Darrell,Arthur,Darrell Arthur,"Arthur, Darrell",D. Arthur,darrell-arthur,1988-03-25T00:00:00,Kansas,USA,Kansas/USA,6-9,235,10,00,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,darrell_arthur,2008,2017,N,Y,Y,2008,1,27,N
127,76065,John,Arthurs,John Arthurs,"Arthurs, John",J. Arthurs,john-arthurs,1947-08-15T00:00:00,Tulane,USA,Tulane/USA,6-4,185,1,12,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_john_arthurs,1969,1969,N,Y,Y,1969,6,73,N
128,1628503,Jamel,Artis,Jamel Artis,"Artis, Jamel",J. Artis,jamel-artis,1993-01-12T00:00:00,Pittsburgh,USA,Pittsburgh/USA,6-7,213,2,0,Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,jamel_artis,2017,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
129,201600,Omer,Asik,Omer Asik,"Asik, Omer",O. Asik,omer-asik,1986-07-04T00:00:00,Fenerbahce,Turkey,Fenerbahce/Turkey,7-0,255,9,3,Center,Inactive,N,1610612740,Pelicans,NOP,pelicans,New Orleans,omer_asik,2010,2017,N,Y,Y,2008,2,36,N
130,355,Vincent,Askew,Vincent Askew,"Askew, Vincent",V. Askew,vincent-askew,1966-02-28T00:00:00,Memphis,USA,Memphis/USA,6-6,210,9,,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,vincent_askew,1987,1997,N,Y,Y,1987,2,39,N
131,173,Keith,Askins,Keith Askins,"Askins, Keith",K. Askins,keith-askins,1967-12-15T00:00:00,Alabama,USA,Alabama/USA,6-8,215,9,2,Forward-Guard,Inactive,N,1610612748,Heat,MIA,heat,Miami,keith_askins,1990,1998,N,Y,Y,Undrafted,Undrafted,Undrafted,N
132,76068,Don,Asmonga,Don Asmonga,"Asmonga, Don",D. Asmonga,don-asmonga,1928-02-15T00:00:00,Alliance,USA,Alliance/USA,6-2,185,1,,Guard,Inactive,N,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_don_asmonga,1953,1953,N,Y,Y,Undrafted,Undrafted,Undrafted,N
133,76069,Richard,Atha,Richard Atha,"Atha, Richard",R. Atha,richard-atha,1931-09-21T00:00:00,Indiana State,USA,Indiana State/USA,6-2,190,2,7,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_dick_atha,1955,1957,N,Y,Y,1953,,,N
134,1088,Chucky,Atkins,Chucky Atkins,"Atkins, Chucky",C. Atkins,chucky-atkins,1974-08-14T00:00:00,South Florida,USA,South Florida/USA,5-11,185,12,17,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,chucky_atkins,1999,2009,N,Y,Y,Undrafted,Undrafted,Undrafted,N
135,76070,Alvin,Attles,Alvin Attles,"Attles, Alvin",A. Attles,alvin-attles,1936-11-07T00:00:00,North Carolina A&T,USA,North Carolina A&T/USA,6-1,175,11,16,Guard,Inactive,N,1610612744,Warriors,SFW,warriors,San Francisco,HISTADD_alvin_attles,1960,1970,N,Y,Y,1960,5,39,N
136,76071,Chet,Aubuchon,Chet Aubuchon,"Aubuchon, Chet",C. Aubuchon,chet-aubuchon,1916-05-08T00:00:00,Michigan State,USA,Michigan State/USA,5-10,137,1,,Guard,Inactive,N,1610610028,Falcons,DEF,falcons,Detroit,HISTADD_chet_aubuchon,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,N
137,278,Stacey,Augmon,Stacey Augmon,"Augmon, Stacey",S. Augmon,stacey-augmon,1968-08-01T00:00:00,UNLV,USA,UNLV/USA,6-8,213,16,2,Forward-Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,stacey_augmon,1991,2005,N,Y,Y,1991,1,9,N
138,201571,D.J.,Augustin,D.J. Augustin,"Augustin, D.J.",D. Augustin,dj-augustin,1987-11-10T00:00:00,Texas-Austin,USA,Texas-Austin/USA,5-11,183,15,4,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,d.j._augustin,2008,2021,N,Y,Y,2008,1,9,N
139,200788,James,Augustine,James Augustine,"Augustine, James",J. Augustine,james-augustine,1984-02-27T00:00:00,Illinois,USA,Illinois/USA,6-10,235,2,40,Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,james_augustine,2006,2007,Y,Y,Y,2006,2,41,N
140,1134,Ike,Austin,Ike Austin,"Austin, Ike",I. Austin,ike-austin,1969-08-18T00:00:00,Arizona State,USA,Arizona State/USA,6-10,288,9,,Center,Inactive,N,1610612748,Heat,MIA,heat,Miami,ike_austin,1991,2001,N,Y,Y,1991,2,48,N
141,76073,John,Austin,John Austin,"Austin, John",J. Austin,john-austin,1944-08-31T00:00:00,Boston College,USA,Boston College/USA,6-0,170,1,34,Guard,Inactive,N,1610612764,Bullets,BLT,wizards,Baltimore,HISTADD_johnny_austin,1966,1966,N,Y,Y,1966,4,38,N
142,76074,Ken,Austin,Ken Austin,"Austin, Ken",K. Austin,ken-austin,1961-07-15T00:00:00,Rice,USA,Rice/USA,6-9,205,1,34,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_ken_austin,1983,1983,N,Y,Y,1983,5,101,N
143,1630166,Deni,Avdija,Deni Avdija,"Avdija, Deni",D. Avdija,deni-avdija,2001-01-03T00:00:00,Maccabi Tel Aviv,Israel,Maccabi Tel Aviv/Israel,6-9,210,2,9,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,deni_avdija,2020,2022,N,Y,Y,2020,1,9,N
144,138,Anthony,Avent,Anthony Avent,"Avent, Anthony",A. Avent,anthony-avent,1969-10-18T00:00:00,Seton Hall,USA,Seton Hall/USA,6-9,240,6,30,Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,anthony_avent,1992,1999,N,Y,Y,1991,1,15,N
145,76076,William,Averitt,William Averitt,"Averitt, William",W. Averitt,william-averitt,1952-07-22T00:00:00,Pepperdine,USA,Pepperdine/USA,6-2,170,2,15,Guard,Inactive,N,1610612746,Braves,BUF,clippers,Buffalo,HISTADD_bird_averitt,1976,1977,N,Y,Y,1973,4,55,N
146,1895,William,Avery,William Avery,"Avery, William",W. Avery,william-avery,1979-08-08T00:00:00,Duke,USA,Duke/USA,6-2,180,4,30,Guard,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,william_avery,1999,2002,N,Y,Y,1999,1,14,N
147,76078,Dennis,Awtrey,Dennis Awtrey,"Awtrey, Dennis",D. Awtrey,dennis-awtrey,1948-02-22T00:00:00,Santa Clara,USA,Santa Clara/USA,6-10,235,12,20,Center,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_dennis_awtrey,1970,1981,N,Y,Y,1970,3,46,N
148,1630555,Joel,Ayayi,Joel Ayayi,"Ayayi, Joel",J. Ayayi,joel-ayayi,2000-03-05T00:00:00,Gonzaga,France,Gonzaga/France,6-4,180,2,,Guard,Inactive,N,0,,,,,joel_ayayi,2021,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
149,202970,Gustavo,Ayon,Gustavo Ayon,"Ayon, Gustavo",G. Ayon,gustavo-ayon,1985-04-01T00:00:00,Baloncesto Fuenlabrada,Mexico,Baloncesto Fuenlabrada/Mexico,,,3,,,Inactive,N,1610612740,Hornets,NOH,pelicans,New Orleans,gustavo_ayon,2011,2016,N,Y,Y,Undrafted,Undrafted,Undrafted,N
150,201965,Jeff,Ayres,Jeff Ayres,"Ayres, Jeff",J. Ayres,jeff-ayres,1987-04-29T00:00:00,Arizona State,USA,Arizona State/USA,6-9,250,7,19,Forward-Center,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,jeff_ayres,2009,2015,Y,Y,Y,2009,2,31,N
151,1629028,Deandre,Ayton,Deandre Ayton,"Ayton, Deandre",D. Ayton,deandre-ayton,1998-07-23T00:00:00,Arizona,Bahamas,Arizona/Bahamas,7-0,250,4,22,Center,Active,Y,1610612756,Suns,PHX,suns,Phoenix,deandre_ayton,2018,2022,N,Y,Y,2018,1,1,N
152,1628963,Marvin,Bagley III,Marvin Bagley III,"Bagley III, Marvin",M. Bagley III,marvin-bagley-iii,1999-03-14T00:00:00,Duke,USA,Duke/USA,6-10,235,4,35,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,marvin_bagley_iii,2018,2022,N,Y,Y,2018,1,2,N
153,76084,Carl,Bailey,Carl Bailey,"Bailey, Carl",C. Bailey,carl-bailey,1958-04-23T00:00:00,Tuskegee,USA,Tuskegee/USA,7-0,210,1,21,Center,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_carl_bailey,1981,1981,N,Y,Y,1980,3,66,N
154,76083,Gus,Bailey,Gus Bailey,"Bailey, Gus",G. Bailey,gus-bailey,1951-02-18T00:00:00,Texas-El Paso,USA,Texas-El Paso/USA,6-5,185,5,20,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADD_gus_bailey,1974,1979,N,Y,Y,1974,2,23,N
155,76085,James,Bailey,James Bailey,"Bailey, James",J. Bailey,james-bailey,1957-05-21T00:00:00,Rutgers,USA,Rutgers/USA,6-9,220,9,2,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_james_bailey,1979,1987,N,Y,Y,1979,1,6,N
156,1847,Thurl,Bailey,Thurl Bailey,"Bailey, Thurl",T. Bailey,thurl-bailey,1961-04-07T00:00:00,North Carolina State,USA,North Carolina State/USA,6-11,247,12,41,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,thurl_bailey,1983,1998,N,Y,Y,1983,1,7,N
157,1753,Toby,Bailey,Toby Bailey,"Bailey, Toby",T. Bailey,toby-bailey,1975-11-19T00:00:00,UCLA,USA,UCLA/USA,6-6,213,3,11,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,toby_bailey,1998,2002,N,Y,Y,1998,2,45,N
158,203946,Cameron,Bairstow,Cameron Bairstow,"Bairstow, Cameron",C. Bairstow,cameron-bairstow,1990-12-07T00:00:00,New Mexico,Australia,New Mexico/Australia,6-9,250,3,41,Forward-Center,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,cameron_bairstow,2014,2015,Y,Y,Y,2014,2,49,N
159,1858,Mark,Baker,Mark Baker,"Baker, Mark",M. Baker,mark-baker,1969-11-11T00:00:00,Ohio State,USA,Ohio State/USA,6-1,175,1,,Guard,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,mark_baker,1998,1998,N,Y,Y,Undrafted,Undrafted,Undrafted,N
160,2486,Maurice,Baker,Maurice Baker,"Baker, Maurice",M. Baker,maurice-baker,1979-07-28T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-2,200,2,,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,maurice_baker,2002,2004,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
161,76089,Norm,Baker,Norm Baker,"Baker, Norm",N. Baker,norm-baker,1923-02-17T00:00:00,Victoria,Canada,Victoria/Canada,6-0,180,1,,Guard,Inactive,N,1610610025,Stags,CHS,stags,Chicago,HISTADD_norm_baker,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,N
162,1627758,Ron,Baker,Ron Baker,"Baker, Ron",R. Baker,ron-baker,1993-03-30T00:00:00,Wichita State,USA,Wichita State/USA,6-4,220,3,,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,ron_baker,2016,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
163,452,Vin,Baker,Vin Baker,"Baker, Vin",V. Baker,vin-baker,1971-11-23T00:00:00,Hartford,USA,Hartford/USA,6-11,240,13,34,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,vin_baker,1993,2005,N,Y,Y,1993,1,8,N
164,1627735,Wade,Baldwin IV,Wade Baldwin IV,"Baldwin IV, Wade",W. Baldwin IV,wade-baldwin-iv,1996-03-29T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-4,200,3,,Guard,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,wade_baldwin iv,2016,2018,Y,Y,Y,2016,1,17,N
165,1631116,Patrick,Baldwin Jr.,Patrick Baldwin Jr.,"Baldwin Jr., Patrick",P. Baldwin Jr.,patrick-baldwin-jr,2002-11-18T00:00:00,Wisconsin-Milwaukee,USA,Wisconsin-Milwaukee/USA,6-9,220,0,7,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,patrick_baldwin_jr,2022,2022,N,N,Y,2022,1,28,N
166,200764,Renaldo,Balkman,Renaldo Balkman,"Balkman, Renaldo",R. Balkman,renaldo-balkman,1984-07-14T00:00:00,South Carolina,USA,South Carolina/USA,6-8,225,7,,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,renaldo_balkman,2006,2011,Y,Y,Y,2006,1,20,N
